pool,attacker_key,event_count,total_profit,net_profit
ZeroFi,8gzcxch799t9an1P8DNXxjzL2V6Yche5TY5prjf1jL9H,1,0.11,0.099
ZeroFi,8oKVwqA5S2B7g2Li6yqZ4KKghpER8G1vj3bbeg8dFkSw,1,0.19,0.171
ZeroFi,8psNvWTrdNTiVRNzAgsou9kETXNJm2SXZyaKuJraVRtf,1,0.0,0.0
ZeroFi,8zrxRCK1HjFNGhsvc7NJXfj2ybPxR3p25FhwFmEeyrAe,1,0.0,0.0
ZeroFi,92eSno2a7EqaBrj11tqxwaVTyZcwxhRNKCQsznLzDm25,1,0.07,0.063
ZeroFi,9ALtCwp8AyhEFd4yQEqKAgL9tpkekpsm46bChZcRMibu,1,0.0,0.0
ZeroFi,9TXFVx8N9dPneS3ETRt8KWtUXLRUsz6j6JM3bEXqkR3Z,1,0.0,0.0
ZeroFi,9UKJbPA5GS3mh3tEmmynGoN7ZCBMzxAKUaqTML6DD7tW,1,0.0,0.0
ZeroFi,9XUWb3unwaGczFkEJAZiQd2xaZmm6NK68G775JEn2kaZ,1,0.0,0.0
ZeroFi,9hVW8qDfSMAJN3Wi4HFgfr38sCfmqxhC2W9XVQvHmxVX,1,0.0,0.0
ZeroFi,9osj5ksZcrYVeft5pjN1KUNpuM9xiZpjLPxtiMHG4AT5,1,0.03,0.027
ZeroFi,A3vFkGBrj4MRugemEXWdSFztWgBXi9eQPtD3V28Va7WH,1,0.01,0.009
ZeroFi,A8A9GoxfmcjY2QAQ8tYS98SqDBF6hUFDmxAKBsLw29sL,1,0.02,0.018
ZeroFi,AE861PyrYJXm2TuxiMc8Ecwo4YYgAHfcYum3GWpSRFe3,1,0.22,0.198
ZeroFi,AEB9dXBoxkrapNd59Kg29JefMMf3M1WLcNA12XjKSf4R,1,0.0,0.0
ZeroFi,AG2UQKHngd3p6pTLJjS5Bk1eRVAEJAvNA89f6VmJrQUk,1,0.0,0.0
ZeroFi,ATQs6A92eUzdxTBsQhRJxxJDpgYDTGvLnU4e5mMEfY3k,1,0.01,0.009
ZeroFi,AVsBvTv1LPnZn8qkJRzLqRtTU9eHzdp2FueRZWtTNmag,1,0.01,0.009
ZeroFi,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,1,0.02,0.018
ZeroFi,AkMN5DtMKewuJEXkgjhiPqD4wywDTzX55PJNJQr6AP8P,1,0.0,0.0
ZeroFi,AnYREiiPFqVgW2tZzNFEz66RWAwfQBFtquVLDrzXNx9A,1,0.0,0.0
ZeroFi,Ao3N4C5aSUTxcHfgwzqGi8FPDSqiCyRv2W8ofCCmVMiu,1,0.0,0.0
ZeroFi,BWaQQwcdUVwZzEsiTRrzJ48F6woAB6rkBNzvBqMtC5cG,1,0.01,0.009
ZeroFi,BdHc6ZiMDVjpnkK19UeXjDRTHbhBEhMnhXv25DCvqqSc,1,0.0,0.0
ZeroFi,C2bK8HFrL71aLnpyExVoJmqjDPA9tbLMXcBNAkRQnLfQ,1,0.02,0.018
ZeroFi,C9u2k7T22tbM7C53wMWZHKqVJ85eiBdrvjCu6gLvMAhe,1,0.0,0.0
ZeroFi,CLP4Qs3FqqP4y9vzWrqYUDY8ur6kNQxLwZPJYBMsWqqh,1,0.0,0.0
ZeroFi,CXuXEiYgRyjyFKnYmv41cvR4mEs8tH5NMr7g8Rvx2jse,1,0.0,0.0
ZeroFi,CatyeC3LgBxub7HcpW2n7cZZZ66CUKdcZ8DzHucHrSiP,1,0.05,0.045
ZeroFi,CcUrRBMqrCuMPVfd6sVTBJhyhBA1dE7qDoJkSy95bbcw,1,0.0,0.0
ZeroFi,CodeP7hrXAAThQyogRLwdKLJ5iTjDfM4nBrYN2QQVzd,1,0.02,0.018
ZeroFi,Cr6vUmtz58dtsyDJX2GKbifgYf7zvwgPt9HyJvwMRLL8,1,0.06,0.054
ZeroFi,CrhGJknir1ico1Sg6GeJLRQtq7TSArRmQ3TGAm5PEETc,1,0.06,0.054
ZeroFi,CtkwkMhn8vfoee2pWw93hvjSS99pyzpxftcWTLvq5rbX,1,0.0,0.0
ZeroFi,D2vGXQUB3hdEXGXMpPF7kfGu7qHZ7xRA7NMc6VqzXvZW,1,0.0,0.0
ZeroFi,DNeVNvNMdP29KGWqdv3umqFAH9QVg5aw1RLNaKNy1Gow,1,0.0,0.0
ZeroFi,DUvvMdjQoZxRcJJmfs1F9VLgyqiW1HC8cfximJmTCA9Y,1,0.01,0.009
ZeroFi,DZYk19Jx6vzdKZttNo6u3VsS6M2Q2QvU4ma8tTaPX5Z2,1,0.0,0.0
ZeroFi,DZttJXBFTDcWsUmG7LPyDAPuT9RjXj3CfVqTpMfECuwT,1,0.0,0.0
ZeroFi,Dw6yJuvfq6DZHQo6xVmgx1V5FfzwkkCEHV3nPCQNvwfv,1,0.0,0.0
ZeroFi,E2MPTDnFPNiCRmbJGKYSYew48NWRGVNfHjoiibFP5VL2,1,0.31,0.279
ZeroFi,E5UBNwkEH98qzVsxa5GsL29WzyxGmj5fYKRt4wRvXyYp,1,0.0,0.0
ZeroFi,EJdrWPg32qHnmc3cwgGRfTrvWpQkDH2vHNGsane6WFGd,1,0.02,0.018
ZeroFi,EXYq2HaS5nTarjzNHVYfcHbAbbLDJTPYkn1Jb5Q6bGz4,1,0.0,0.0
ZeroFi,EjXoRzBbNqwPhHL9pcUsLLHPPXyFHBtGe9JNrmB9UZu8,1,0.0,0.0
ZeroFi,F7p3dFrjRTbtRp8FRF6qHLomXbKRBzpvBLjtQcfcgmNe,1,0.0,0.0
ZeroFi,FATEorZGqsxg11TmJVRdX5WZ12bQpdS2Va9L7iHWzcHr,1,0.01,0.009
ZeroFi,FAzY5522HMCBk8hAwwPmDebLJphMETRwiQq2rXC2dtQw,1,0.19,0.171
ZeroFi,FbgR9632h4rvPciZzCHRGNrEaQM9bC2cGgAikJ8HUfS1,1,0.05,0.045
ZeroFi,FoRp9gt82ZjRoHUAfqisJbNPjnSMQhLgXhHVZ4oBkLYJ,1,0.0,0.0
ZeroFi,GBQQfh37ZE8iBYxrPxwUePAuWSicNcfHU6ATLfFxEbj7,1,0.0,0.0
ZeroFi,GCC4W7v6uYYaHKBEB1KWD1DNuvPWmuV1mVQRRe5BUHs9,1,0.0,0.0
ZeroFi,GDAtwgeoSik1aAnqPSehe8mgL4fZRhQmYfyxGw5tZ7tX,1,0.0,0.0
ZeroFi,GJvewfRjqTUPtx6WsBSUnaFbdgXwgXnWfpDyLm65T4YA,1,0.0,0.0
ZeroFi,GmCzHdJeZAhaHvuMejmyYxZcXLfnb3jBtJEhMUEK5SuJ,1,0.0,0.0
ZeroFi,GpaEUma6ukcbrTeZgo8MFFviCf2UaX9WQrDKFcSoPjTk,1,0.0,0.0
ZeroFi,GraZ9wjJVEGMQsyz3BwkkRdkJFmDrZw6Bnj3yzciwFEC,1,0.15,0.135
ZeroFi,H8FXPWxDhp686SYjAyuDyFjDxfjttQWyqjtLHzLEDjzT,1,0.0,0.0
ZeroFi,HNcCQRuKSXL9S2xeP29UaVnqtqEsd2YA5hJfEWq9yo39,1,0.0,0.0
ZeroFi,HRb8GUhRxKtLbk46XUm33baxryUACwMwQ9epAANQwXkG,1,0.008,0.006
ZeroFi,J1CMrMaFHJmG97R7xJYrJxRA3MNt7VyHe8CAEUnsQzre,1,0.12,0.108
ZeroFi,J8hVkBNKobntWqLspa3yhXEkvb8vZ9S9NiHgirN9yvV3,1,0.02,0.018
ZeroFi,NcLasxSu3sq921FhBniNniiQVzjSVcQk56nB26WTqG7,1,0.0,0.0
ZeroFi,TAPNDP5dFr9Vp47DFuddRxNVYmjUqgh8boiUrWFgMqi,1,0.02,0.018
ZeroFi,V9MELpz59x9WfUG79KCWeMGL1YV2dAVpmKYAWmNUL3R,1,0.11,0.099
ZeroFi,YubQzu18FDqJRyNfG8JqHmsdbxhnoQqcKUHBdUkN6tP,1,0.1,0.09
ZeroFi,YubVwWeg1vHFr17Q7HQQETcke7sFvMabqU8wbv8NXQW,1,0.06,0.054
ZeroFi,YubozzSnKomEnH3pkmYsdatUUwUTcm7s4mHJVmefEWj,1,0.01,0.009
ZeroFi,b23Ke4utbwr1WcY8onbybJbNQghkNs7RrEC9f69VbJW,1,0.0,0.0
ZeroFi,datouWbnKthiYdWN3K2kypTs5YoykXSekSQVmDPoeo6,1,0.0,0.0
ZeroFi,foxMFk9faHggM4HWQWETCPSDvMbWx8LSv4c9CrkmBx6,1,0.01,0.009
ZeroFi,gasTzr94Pmp4Gf8vknQnqxeYxdgwFjbgdJa4msYRpnB,1,0.01,0.009
ZeroFi,ggEzRKFZz4V7wU6mizcUrMqHNB5ptQsLT7sxRkyoe4e,1,0.0,0.0
ZeroFi,ghPsoBoUXFztnRG7vVv7Rn7Qcfdps5NxZu75s3tSHHK,1,0.0,0.0
ZeroFi,gtagyESa99t49VmUqnnfsuowYnigSNKuYXdXWyXWNdd,1,0.0,0.0
ZeroFi,han5oo9sy98473nuWU7PwkdgpJVFvQEQ14S5CCdbeYQ,1,0.0,0.0
ZeroFi,j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,1,0.0,0.0
ZeroFi,jMjhRzuVvkeKxDQDoLJJgcgc3brmBRPzizgJxZANAUU,1,0.0,0.0
ZeroFi,k2btrGEvdgv7UmgVbD7Phci9EGWCo9QPU6T7yga9xs9,1,0.0,0.0
ZeroFi,k3bS5WfZ5P2NTgkVSwdbVrveYc25iXiEHYfZfVruBGq,1,0.08,0.072
ZeroFi,mvVJ178mkikBKRfFCsycfpvUMF94r1wG2PRkaGWEYaY,1,0.0,0.0
ZeroFi,o721S2ZPSjJTEC9B5HgXdqZFPVq1avjKzRfZpTKjV9g,1,0.14,0.126
ZeroFi,yUwUyoufLrCmjcgURefVzvAfpcaZ2so6be4uDziT9aH,1,0.01,0.009
