amm_oracle,validator,transaction_count,mean_latency_us,std_latency_us,pool_trades
ZeroFi,DtY5Bzxd75iWQRvKwM2xLUxqwLT1RRoeNwmVvgS2JANA,82,118201.48,107159.66,82
ZeroFi,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,18772,214490.06,118962.51,18772
ZeroFi,E1r4Psq84tHfQ6aPTvvDka4U3u8zPVD7gEUrH25RdxHL,11215,149017.74,107568.03,11215
ZeroFi,E4xNK4UwGnMtkdiUPyx13i6NkFDdW9Gw9NFGY93wEdGZ,40,119539.2,84168.64,40
ZeroFi,E99w1XfS4UNM1xUKXWEuDmj8Mduy7u65jm2NCULTspSV,324,136779.35,105796.33,324
ZeroFi,E9hD3ikumJx1GVswDjnpCt6Uu4WG5mz1PDWCqdE5uhmo,317,188437.83,110641.01,317
ZeroFi,EATpCzQNs8BzZh1mx1hXMAJm3o1MLXakTXr4UEmcsY7f,43,92523.23,101411.4,43
ZeroFi,EAW9vxqogvdPNapq7QTDpiVTHK6o7begUhPVnf854VTc,126,152087.47,102526.02,126
ZeroFi,EBk678aQvc3cUkfGyoehfw21JQfJXjmWuBeopYc89RSV,154,145782.82,108948.69,154
ZeroFi,EBoKqyT2kCabcHXgpF7ScwrHgGUsR821xkTJsHtP2JJi,427,146473.33,110964.81,427
ZeroFi,ECNnK4VjcKTsABiw8FAp3JCE6tCmYyrEJthYVyMazmxi,152,157881.28,182836.72,152
ZeroFi,ECZx4Dfyn2o55KTYbM9r3Dt4VZRcrdfdrst7sUbWgrdU,251,209501.33,86520.29,251
ZeroFi,ECeaWy82CxpeJQr3EG3XNmYXc9NrVeWDH5ag9Lt6TPVR,252,132765.89,102844.34,252
ZeroFi,ELE1xBTfmHB7vuhSH94q23r6j3tuvTXYTqgm1u4uzMLk,259,191691.64,106294.98,259
ZeroFi,EN5F2BU5juUEWr9zRNNqKuQMi9zBUY1YLPHV5EyMrvnW,325,153360.98,108962.11,325
ZeroFi,EPFZFVrXuveEQar9LaEkt5kDRPMnbvK54qu5FwCxpkcy,104,135633.74,101574.48,104
ZeroFi,EQhTjikb1L2jvxsCaSW2o2TuRXh4Do6HzBEWCxpeM44W,337,157579.1,98818.76,337
ZeroFi,ES1M3tMZ4rMTJ3apE75cHfeGWizDTrMMXy2zKtWkd38R,170,151889.62,103611.07,170
ZeroFi,ETcW7iuVraMKLMJayNCCsr9bLvKrJPDczy1CMVMPmXTc,198,147532.74,108106.93,198
ZeroFi,ETuPS3kRfLufz5VSYN2ZrePoEVSZSpgVPKz3MUZpYe3x,503,177261.76,110364.61,503
ZeroFi,EUDis6LJeJzDHTEBgfHGQyjHp63XZkGkx4E69xunC2Ej,309,147003.94,105755.35,309
ZeroFi,EUcJwf7jXskRE6NZBtFPVH2EedNvNYko8LL2WT62XctB,1599,153412.66,105072.27,1599
ZeroFi,EWARp8Syq8cTWGWHtP5LT9fKAn5GvXfSCH8LfAwpgQ6m,292,150302.21,108564.73,292
ZeroFi,EXckihF3qmguH5znjhfzLvHsbk2E3nEW2DqNh4MMnDMm,2799,325236.5,84206.51,2799
ZeroFi,EZHZcXFpiiooHDJymKPro6gSVBqz6JfRwDAnSHUwkXRV,46,182694.15,118825.68,46
ZeroFi,Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv,406,179225.58,110049.53,406
ZeroFi,EdFUcP2f6j9iBg5BqsgJn3WDr1JieiKCo41hZ5Zrsk6w,72,130834.44,107400.65,72
ZeroFi,EdGevanA2MZsDpxDXK6b36FH7RCcTuDZZRcc6MEyE9hy,406,146730.37,107732.3,406
ZeroFi,Ee8dX3qtwrDRnxYK6NGQfmMeKT3Qpp2QZHpxiAiw23W9,658,151823.63,103670.13,658
ZeroFi,EfPYQ4BUMiKa6736qqrtnCBGkUSRDGSr1WvtyUgWHuyp,1053,145202.4,111449.07,1053
ZeroFi,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,7951,150654.91,107683.44,7951
ZeroFi,EtoMApqP2h1vVm9XLTTp5HERNezm5btkqrdAGQ9fZRnp,242,189396.61,98932.36,242
ZeroFi,Ettghfhr2kQerqAyGUuifFtBX17QecRe2gwpUZTAbZuw,236,104167.92,146902.79,236
ZeroFi,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,14397,182334.6,120781.7,14397
ZeroFi,Ex1AxFCipXGfSxgvXPPT3nPQUARddCduHwKR6jHiXAaT,1382,156188.04,108221.95,1382
ZeroFi,ExCHWgfeJyKRzpfryiQn4W6aYaWhbSAEnsoUnBGNqjWD,112,140470.85,111318.74,112
ZeroFi,Ey3DkEVbfBxfWmkTsG7Hqj7jshYf5Zx9H8462Zjjkykf,613,179555.69,188956.49,613
ZeroFi,EydLxzdWfD434DDxZYXkTcajvK5VKH7p6CofEDCRUkJ4,176,157435.97,96210.01,176
ZeroFi,F1REzm2dJW1wfj2yHjCMV3FxVs8TXQG9qoW4MFEz6uYo,57,155578.79,107286.11,57
ZeroFi,FACb6bbTDRBHCK999V8ox8jga5JBnt1r3vvzmAYAMv2o,404,152276.1,101561.34,404
ZeroFi,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,7335,161733.61,93321.85,7335
ZeroFi,FBbqKvwLfKGZrKrfSbPJz4ymQ7zMarhRyZtu1RBkSe89,1233,152421.92,109386.61,1233
ZeroFi,FCWkGAHDWK41ANjiaoPudkCZRkvTecaEkoZQugezUnpr,236,156190.74,107767.24,236
ZeroFi,FFevTkywysWf8PJvH4DZkEp4v9ks9HJPJhZWbhhJiYnr,130,143264.45,101535.85,130
ZeroFi,FGiEdzde7Fco2WLpNQMat299hUVoykJdaA5hxdmCzHiS,416,148743.63,110350.37,416
ZeroFi,FGj2F187dqKfCQLfa4NvRPhiTeXwm8LZDCq4q4z5g6ai,406,242777.12,118652.78,406
ZeroFi,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,5603,325153.0,72785.98,5603
ZeroFi,FNTPSUuRpDoJx1hwFmB5ncNLLMX42aE83P4hsFYUfNRL,300,141491.54,104107.57,300
ZeroFi,FSVdqBzx5D4UsqBLnvmH5dFx2dCm1pTPAbQWJ1PYzTJ2,494,153911.78,107888.67,494
ZeroFi,FSyAsxcE7g8pSSEu5nx7Hkz44rMZiYio5Wz8Lszh3Nbi,340,142280.58,102562.99,340
ZeroFi,FUNDTXgtnkfuhK6G6JUi5CzxPWeZNF9n96vFuBNGFy1v,688,146520.37,107794.36,688
ZeroFi,FWwwP9tNttSy9dJFxwf6ebXWfc6VJXqFNMTccrMiLFTH,1993,151696.15,107530.52,1993
ZeroFi,FZ4MT1HYJHd9GK8D5mJ9f3r7irLaDL5NxBNLjGqrLqs9,3918,180807.65,129974.05,3918
ZeroFi,Fb77sbwgXmtjmkjkaoSckGp5yg3nqdtD8zf1dyxxiCSf,132,156507.71,116072.55,132
ZeroFi,FbYX2uN573G5WsgiPdHU6fS5PNUyjdXfGfpZNkYUuT4k,4633,149961.24,106392.19,4633
ZeroFi,Fc6NNdS2j3EmrWbU6Uqt6wsKB5ef72NjaWfNxKYbULGD,6504,138731.01,110027.74,6504
ZeroFi,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,27868,176319.82,92422.49,27868
ZeroFi,FdH9QEQBxPQfaF2JpcjgdfcMnDb7rjZkCDRCWLRjTQwj,160,212153.41,210276.8,160
ZeroFi,FjYEr2UCeFzNfAKiFrbhG34Zv8LxbmfHYAFhAfc7SLQL,725,166038.11,115329.16,725
ZeroFi,FoXyHJXdQGK2eHoTjSAzHq4hzxWdJvpGgyzrtPS9eAk,75,152229.19,109714.33,75
ZeroFi,FoigPJ6kL6Gth5Er6t9d1Nkh96Skadqw63Ciyjxc1f8H,259,151010.45,113125.86,259
ZeroFi,FphFJA451qptiGyCeCN3xvrDi8cApGAnyR5vw2KxxQ1q,227,115266.69,106655.63,227
ZeroFi,Frog1Fks1AVN8ywFH3HTFeYojq6LQqoEPzgQFx2Kz5Ch,1384,148213.63,103147.23,1384
ZeroFi,Fudp7uPDYNYQRxoq1Q4JiwJnzyxhVz37bGqRki3PBzS,212,157457.1,138722.41,212
ZeroFi,FugJZepeGfh1Ruunhep19JC4F3Hr2FL3oKUMezoK8ajp,713,115100.28,146301.46,713
ZeroFi,FwnWx7x99rGwLmipzz8ii15NqcHkKRo2oS1Y7j6LivgZ,296,150682.75,107666.64,296
ZeroFi,Fy7RCjDdFLG8wLn7TBKbccaKwYX1FetdSoVDREdUHf5o,172,220732.15,199525.08,172
ZeroFi,FyLVPAKkgdAy8Gn9jnFYN5yjC1ubQWRkw2EHt2UnC8uA,128,159258.98,110428.0,128
ZeroFi,FyrwfMaomErzqrFUXMjCJ7mA4u81DsiDdrzC3MJD6d4j,395,192323.35,107911.4,395
ZeroFi,FzQqaDStQQHs52YKeCnDovwSqvyZBCgs2kJcmvoFZwaS,3940,148178.58,109893.97,3940
ZeroFi,G1bLKfyNm7zsmmYEL9dyxBvMtxpFcwy2s84bHDj2ZFUY,1316,172857.95,122747.59,1316
ZeroFi,G1eAmANVWf6ZeoxG4aMbS1APauyEDHqLxHFytzk5hZqN,125,137609.89,112157.17,125
ZeroFi,G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,2909,150193.04,108832.08,2909
ZeroFi,G3a3iYZKNLbivothF3twqcaTCEvoPb9uJ2bFc9DNKkBQ,3992,140160.84,112615.96,3992
ZeroFi,G4GT8z4AKWNoy3x6nuzxW83UfFXLXzrwn7DZQt4GvWdU,276,92274.87,134806.97,276
ZeroFi,G9vCpJUUSpEm4zPwzSNpDmZ8MGwLEbiSLV59EBzCGvzM,1999,141484.41,111442.33,1999
ZeroFi,GEM1N1UE3C8BB8EaaEPrcFvT3iLMVrurknjW5AYjUReR,122,157336.12,99895.1,122
ZeroFi,GFXVa19rX6iwfs3sLS5UvX9Exu2usRsG4V5MRMDRo23V,410,141778.94,106677.55,410
ZeroFi,GGX3BEoZDqjxcw4AbCdu62ZTMrkpSgmPt81oP2mVuZNS,170,156917.69,113363.33,170
ZeroFi,GK2YYwmQk58xA2k2SeugY3i334SJVViqTT8sT5wim3Dk,122,154569.88,95100.65,122
ZeroFi,GLAMiBuunBioazKwNbkGnWP6BM2sfVjehr4goPPGBFAC,36,306474.81,153707.57,36
ZeroFi,GQiWnDYrzHMALWG9avt5FCu1wisAQHjGY5ve7GMBiPEe,267,181366.58,114962.3,267
ZeroFi,GQzMeEMwAR44ugoNCifTb5NdRKos1GduDUPeNh6AgV46,6641,140831.68,111209.39,6641
ZeroFi,GREEDkgav1ox1jYyd9Anv6exLqKV2vYnxMw5prGwmNKc,1545,142728.63,108454.89,1545
ZeroFi,GRT7yrpfF1TEvp3RmCzu5YZ74B4EueVMPg5NYtSiPwtD,45,163672.24,97678.3,45
ZeroFi,GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc,5276,151764.27,107809.07,5276
ZeroFi,GWJyUxzcVwRRtpLuLiu1mpiUQsZ4onYFAYfCjQnuLmz5,670,219418.64,109192.06,670
ZeroFi,GYx8kpp7SsRwtQEEsGQjAxb4hFMMmT91kFJuDeky3YGQ,2409,134204.56,89574.54,2409
ZeroFi,Gd33fENP1XsBimff41s1EWrs2kmqfGQqEJ5CQPQB3Jwy,146,160800.34,107456.28,146
ZeroFi,GiYSnFRrXrmkJMC54A1j3K4xT6ZMfx1NSThEe5X2WpDe,495,151645.58,109153.73,495
ZeroFi,GkFT5nmcFVmJiLwuE98PjdF3LReMeq4WbejFHfwrnsgw,632,143181.63,103642.67,632
ZeroFi,GmCxjmjKZoaKN1DKunbYq8RCYib94Nm3sHyncFfofaF5,2999,146804.44,105533.79,2999
ZeroFi,GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9,8524,152614.88,111888.18,8524
ZeroFi,GqDCbnafLmKkdqiqf278jDLXqjjZMB2sViZQtR82jPUf,310,128792.0,104458.87,310
ZeroFi,GvfaiJUhNCRZGVGumsEF1eHDb8JpAeFAyHSrTifyhrbt,340,142400.4,107835.47,340
ZeroFi,GwHH8ciFhR8vejWCqmg8FWZUCNtubPY2esALvy5tBvji,437,152498.59,108095.68,437
ZeroFi,H8fHToVcZPi5bupGZohGPX2SWs8NHzgFKQ31wi5n6oux,1148,198772.48,94558.38,1148
ZeroFi,H9ENbtmy2tWFtAJNmpC8xQtbcr1NTp4FXLdphRaG8L2T,532,159697.64,106994.9,532
ZeroFi,H9METtoxNp2PhcDNxXwqpzBarJw9zJezhzdDEFgBqv8w,252,160125.62,111030.6,252
ZeroFi,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,35791,150722.05,107118.65,35791
ZeroFi,HFTcVVrX93SJwYHAiiHAssb3c4zXqSsF4mNjg5arGPEj,310,130668.55,98623.68,310
ZeroFi,HH5dA42XF1HxNk1TRpG6LuKfLViMYNdAz5iWrFM4hWFi,1142,149495.9,105174.1,1142
ZeroFi,HLXxkmjb47spcmbbKi3UCfZ2qmFY29t8MN562AEmh2Qh,792,164070.27,102853.34,792
ZeroFi,HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,2920,143629.17,108813.68,2920
ZeroFi,HM1KjNaXa4w8K4gCXbieoMh5gUTNeUhg9fvdXMKeBW3L,1325,175263.55,100868.18,1325
ZeroFi,HMWXfjaeSHhww1wvdBhqhHVP9v96mFB4LJ9xP2MXbDGH,287,164640.07,102481.69,287
ZeroFi,HT41udB8mLZZf7tev9tUoHYJ41TP8GWZ6zFMbjiviXk5,911,148302.24,112106.26,911
ZeroFi,HVXXmNKkmDZbZwj74iL2Y9Wu4SyrchBoxAfFYVAktLrG,591,196589.16,114117.9,591
ZeroFi,HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV,189,152516.98,109640.78,189
ZeroFi,Ha1iade1AH3B12K9SccfWoPdFtQKKQsj2ZyWwxcjqJJU,2281,178594.52,107073.11,2281
ZeroFi,HaLanfo94ezLc3JZ55qqxr7W3qbe1PprJyv2uEtriEqN,1855,151887.04,106439.27,1855
ZeroFi,HbidP4hpQdwhkzrxder3x3VNPt6DQnE25gFG46napD2p,3881,145045.98,106616.0,3881
ZeroFi,HcZvwZ83PfjrQDiq3GLHxisTs17aGURs6bJ2LwtmL4qv,280,141184.76,102189.49,280
ZeroFi,HgozywotiKv4F5g3jCgideF3gh9sdD3vz4QtgXKjWCtB,49,130127.63,98270.1,49
ZeroFi,Hj2jzpAp57KyM3SmnYwJbDVrQ8tTWizMon2hhzYzwxet,304,133497.84,107574.45,304
ZeroFi,HnfPZDrbJFooiP9vvgWrjx3baXVNAZCgisT58gyMCgML,4618,146239.82,109973.49,4618
ZeroFi,HnwMGBAw5PxaX56eSYc969MorEy2NzEMPLkmBkdnJmeq,433,144760.97,106861.6,433
ZeroFi,HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac,5341,144282.11,107079.13,5341
ZeroFi,HrWYa5vKZrcDbQWE39SGYwyzYcbsmXfBiHJGxpasymm,42,166639.6,102382.26,42
ZeroFi,HrpWeJSYnQVtZe3BKxFCBrAEr8GRCmYUbQev4hoGDBs6,299,137545.71,121496.08,299
ZeroFi,Hu7pi2Xg5Kav8vSAUUr5CCZaEmMCzT6FgCTpueu3oBtW,264,149559.23,112749.47,264
ZeroFi,HwN6eoEe9N3kwHi66hpQDBMFPk6ASQGthWKPX5MZmisp,345,144330.79,111924.17,345
ZeroFi,HyperSPG8w4jgdHgmA8ExrhRL1L1BriRTHD9UFdXJUud,668,192621.54,93953.88,668
ZeroFi,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,7298,149097.56,109151.44,7298
ZeroFi,HzrEstnLfzsijhaD6z5frkSE2vWZEH5EUfn3bU9swo1f,1661,152305.53,108834.85,1661
ZeroFi,J6etcxDdYjPHrtyvDXrbCkx3q9W1UjMj1vy1jBFPJEbK,10809,159247.72,120533.95,10809
ZeroFi,JC7bH7HSZoDhwggBXtRF31cVt71WiizY2J6YDDQfG5er,310,155400.25,101923.09,310
ZeroFi,JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,18012,215330.65,119360.42,18012
ZeroFi,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,24623,149065.1,111361.29,24623
ZeroFi,KAoSp3EudGqUBXv46tQoDwbZxSm3iXa9wM2aF4ySbJJ,64,140858.12,98802.73,64
ZeroFi,KTMkUG8WCw9FdH44jLMBpc1teGafnYL6SgP4fHHbsNM,345,425692.5,223696.12,345
ZeroFi,KoLibrJsbABbtmtFPc7nPvDxT81rc4UPM7mY9xSLjpo,545,152846.98,107513.98,545
ZeroFi,LA1NEzryoih6CQW3gwQqJQffK2mKgnXcjSQZSRpM3wc,1309,149543.3,103238.03,1309
ZeroFi,LFGGGJtnBLvq78DyMz1gTeedM6f8owck76qHThDABBC,127,271464.87,244904.13,127
ZeroFi,LTP1bMnfq1Z6UctyDXYHo9qcUJ6ReXm9cG2VwQcsHBt,211,152946.34,99977.63,211
ZeroFi,Lake8NXDThihebhxS3Js7mFnj9fthmus93zEdsFNrsL,673,118760.59,102291.81,673
ZeroFi,LeDbQ99QT342j9S5YdyXLrsq2Gu3T3dMGajExdAuE3V,257,167706.7,125386.31,257
ZeroFi,LiFiDJwJjW98MB8wxcnXpafKYsuz1hwpUkuszkERiX6,169,150289.46,105275.52,169
ZeroFi,LimeA3gMLb2SjxrKbP7NsWk1UwTZrw4B6Ctc9dmVU6E,74,151237.12,148999.23,74
ZeroFi,LitxAVo3RnYXD2sX1TyRJxfnKy48amXgyGiysPZjZwE,37,135426.57,105293.33,37
ZeroFi,LodeuWMHPiPj2PUHUyca2bkpFv9HyzR3gaDBmGJ9TSS,196,123719.65,104234.17,196
ZeroFi,Lua1fxRRHCnjVAYdfGyv2GbUsRHGM2DN2wgpWuF2WSb,44,172156.34,113771.32,44
ZeroFi,LunaowJnt875WWoqDkhHhE93SNYHa6tfFNVn1rqc57c,371,148761.78,109390.37,371
ZeroFi,MARiKM3t7pDCyXtvLq24ErWDAvYu84yXqCthkR1GS33,487,152513.73,105940.83,487
ZeroFi,MBVyz9s72WSfUmbr1S8fgHjDJQkPs1Q4Wxi6A2Mees9,898,217109.16,122134.71,898
ZeroFi,MCFmmmXdzTKjBEoMggi8JGFJmd856uYSowuH2sCU5kx,413,145055.42,105522.91,413
ZeroFi,MFLKSo4XDfrBf4FByx76zYM2dXSWcigag7ec2bCHTR4,29,169372.76,109768.1,29
ZeroFi,MRGSoA53J7i4WidVHTxawPyKdr26LdVYCywnrUZ6auT,138,146511.87,104903.57,138
ZeroFi,MagiCBYNPD9iTBXqiFybAFCREQzG6MSM4LmFLXQZxuV,481,137495.97,108316.01,481
ZeroFi,MargusHP4dQyxrBuCWngzJp6EZSvg1aPNxdgpXykfr4,28,139048.04,88599.82,28
ZeroFi,MicoB9cA9R6jsicdhzWFjwd9HMkV8FA4o3WxYU6Z2yz,20,182326.75,168048.34,20
ZeroFi,MutT1jxCXbRWJXpXoJK259gLrNfzDezdxS3BSkQAmv1,1466,167131.99,116089.37,1466
ZeroFi,Mwz8VgAEnPtfqS62r3ixrFiMJwnNfEwR141CGnsTo5k,650,141110.43,107799.08,650
ZeroFi,N43JWBg42ZoUFMkHsRUVbP7wGVdxaHKanqaF9BBNiFC,392,141812.44,106237.81,392
ZeroFi,NATsUSZGohWw8xtLdxG4yus21UCkaes4FLfM2eqKbRk,416,149306.2,112184.93,416
ZeroFi,NLMSHTjmSiRxGJPs3uaqtsFBC2dTGYwK41U18Nmw5kH,37,168259.08,102719.08,37
ZeroFi,NWY18yrPHsTogTDq78HpB51D7gC5AGRsvJ5pPqSchkH,111,169277.98,118384.78,111
ZeroFi,NdMV1C3XMCRqSBwBtNmoUNnKctYh95Ug4xb6FSTcAWr,444,149557.74,107538.62,444
ZeroFi,Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs,4226,187284.37,112846.61,4226
ZeroFi,NordEHiwa6wT5TCjdeWJzpsA7DSmWQPqfSS7m2b6cv3,379,157160.09,103822.93,379
ZeroFi,PAD9aPiKJGcbGxuVLbc8o4Vf65GPq3fJQ7PkHWuX6a8,507,159036.95,107981.06,507
ZeroFi,PAWsME7oYbjt5TRNc11mBa33JhKnQr9AYherdr9YAZ6,407,154629.8,97683.07,407
ZeroFi,PKdLMugp1Mf88Ji1GkdqRDBewaUh2cqg79CBEo6eJoQ,356,147045.87,108594.11,356
ZeroFi,PRGNnb8DxVcP2WjSHfVRGgc8SkA5u6dbMwoTVV1BGKN,684,135626.94,102490.67,684
ZeroFi,PUmpKiNnSVAZ3w4KaFX6jKSjXUNHFShGkXbERo54xjb,2287,168818.48,125751.02,2287
ZeroFi,Pid6HQnMCFb9izqX9i7X6ePdUPieGmjHoPxC1Jfooix,157,182756.06,95426.29,157
ZeroFi,PoN1E3VyqwqoGQEhC8ExpkRKTuyhxtGLnHHH3DwbgTU,368,150199.78,102059.6,368
ZeroFi,PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,375,144380.1,107932.47,375
ZeroFi,R2D2imoV8nXk1ngT9v4dEK65We4uLNyUarTBdWbFruq,172,147757.45,101791.6,172
ZeroFi,RBFiUqjYuy4mupzZaU96ctXJBy23sRBRsL3KivDAsFM,1153,146563.91,109017.1,1153
ZeroFi,REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,47,138930.77,106625.02,47
ZeroFi,RFLCTDRBVZTEbXrCd92jnKghYeDJARb6ByK2JnPfQmH,327,139592.22,108164.02,327
ZeroFi,RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,362,133849.78,115248.71,362
ZeroFi,RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,1317,175328.43,95201.89,1317
ZeroFi,ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,211,152804.52,104971.92,211
ZeroFi,RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,204,150427.49,99422.33,204
ZeroFi,RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,96,138166.8,105744.51,96
ZeroFi,SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,247,152297.1,103841.07,247
ZeroFi,SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,42,143980.19,115379.01,42
ZeroFi,SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,683,199488.01,170290.61,683
ZeroFi,SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,956,138869.43,108409.79,956
ZeroFi,SLNDCSGTEsA6KHpgR32MBt9UAurZnVSJGUtW2tRpdU2,494,146657.69,102916.09,494
ZeroFi,SP9K2c8Z1aaQaqdQgC6hZMJ5UCTTnE76XNYVse7H94b,189,132177.71,107043.91,189
ZeroFi,SPHERExTW7GaMgS4RN6MbghYvXU2REfFWHgpxMH1P69,305,166751.75,113944.13,305
ZeroFi,SQDS9iwyWvT2mQbSZzuNKGoxuBug5jRHouF6SuMRBkA,154,134677.6,105981.64,154
ZeroFi,SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY,1238,152084.97,108979.06,1238
ZeroFi,STPTshazcjH6cZMHzQBrggFSPHXYCTRGB7ctqS1AjkH,207,148438.17,108584.51,207
ZeroFi,SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov,400,150152.19,103289.8,400
ZeroFi,SWnetabTLirPWqEK1V1T7HkVLC5vGvfjEsb89wiqrGh,189,139425.2,109486.69,189
ZeroFi,SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,248,134412.69,101410.95,248
ZeroFi,SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,157,149834.03,108051.03,157
ZeroFi,Sh1ro1CaaVjNuihgNK6kay7jwcWzSqD2fdix6RNPaSh,640,150625.17,108033.5,640
ZeroFi,SoLiDJGk4WkdinyLiRWjkFbgLUhjL3idGJK8H1rUWqH,339,136585.06,110591.48,339
ZeroFi,Spiky3mMSLHGhffuEhYR7ptMNZ8NddddwrTjki4VhWk,190,140463.82,113668.65,190
ZeroFi,SscQkTYV2BFQYGGffAmTzvefrFrw6z9GNYiWHstVZ77,470,131953.59,110270.0,470
ZeroFi,Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh,364,147206.67,114744.68,364
ZeroFi,Ste1115xFGdAYK5jaWA3dEFcUc1S5jEbVvD8e327zty,1162,197738.95,120263.37,1162
ZeroFi,SyndicAgdEphcy5xhAKZAomTYhcF8xhC7za2UD9xeug,485,155866.5,113041.77,485
ZeroFi,THE1CosYJD9F1eBq53Fg4MZYZa5WrPUf2RQU5ZHnfEj,243,149383.52,100140.63,243
ZeroFi,THWsLPufeq9LWs2H9vYPbtFwdxAHbQHvSbT6pztG8x1,300,152232.73,103923.41,300
ZeroFi,TopjgY7N1fJdnW89S9fX6t7LF61nspgXGL1NpgAKhDG,87,205245.62,139969.22,87
ZeroFi,Tri1F8B6YtjkBztGCwBNSLEZib1EAqMUEUM7dTT7ZG3,510,148625.92,102018.41,510
ZeroFi,TxtxXzLTDQ9W4ya3xgwyaqVa6Tky6Yqhi5BLpPCc9tZ,947,147959.94,106060.53,947
ZeroFi,U82KEYMnuCiZSQbvuCJTZ652HX9NQ63uNSnxyucshrk,174,131381.51,106775.66,174
ZeroFi,UMi1r5J3SagSu4HC3waB3YFzbXi82rRSScgW2e8NTfr,35,154369.6,85932.06,35
ZeroFi,UNrgBLmc8JT6A3dxXY9DWeHvDezt2DZQbhg1KPQfqEL,109,166058.84,110072.69,109
ZeroFi,UPSCQNqdbiaqrQou9X9y8mr43ZHzvoNpKC26Mo7GubF,977,150763.61,105421.83,977
ZeroFi,UZBmptMjMSQEPKm4WyUkJeAuvZSqTuNK3cQCKFqJcXT,159,151399.78,103559.04,159
ZeroFi,Uf7TePem6vihMBiRg2d1ivnoNtRapdATfe5o99NuZH6,97,135398.92,95897.36,97
ZeroFi,VALiDcyCpujxjJAZDK2av2TpMAigpSodzj2ApqgR4e6,311,137609.51,105531.78,311
ZeroFi,VQwCCSfW3o5NDx7n5FBr9SoYiLXVgetstHvaWBvv2YH,2325,195204.75,85490.97,2325
ZeroFi,Va1idLRtYEtVFJFsvz8vtt1uCJgea4Q1zi2Rh3eraJh,1242,147352.18,106194.63,1242
ZeroFi,WUNoB9YQXmXXRcJsjY1G8PfVag5aAfnyGmFd6YwJVwp,462,125021.41,106974.98,462
ZeroFi,XAqHfPFsqTfAJHBRHAcEECkMSykXjkUj2Rta16Qshrk,75,124651.43,104831.78,75
ZeroFi,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,2005,320532.02,74345.27,2005
ZeroFi,Xoir1BnQX9TbEvon9HRbD8tkjcD9dorsxmNjZAV64Re,47,137339.53,112356.29,47
ZeroFi,YE11a5nVJtUNqsojkphYuWc7StqBzbCeFH6BjhAAUEV,41,144239.27,88165.48,41
ZeroFi,YuRBAsy9Stw1u46A8dMp7WQVBFweLP1PKuYibzYAMmQ,252,151917.23,102466.95,252
ZeroFi,ZoD1XLMhxdMveAJL4x9oab4FhRKP5NThTnSCH19Tdjp,35,137961.66,110642.14,35
